,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
290,1,Internet,RoundTrip,3,36,16,7,AKLKUL,Malaysia,0,0,1,8.83,1
291,1,Internet,RoundTrip,149,17,2,4,AKLKUL,New Zealand,1,0,1,8.83,0
292,2,Internet,RoundTrip,9,44,8,5,AKLKUL,Malaysia,1,0,1,8.83,1
293,1,Internet,RoundTrip,37,95,17,2,AKLKUL,Netherlands,1,0,1,8.83,0
294,2,Internet,RoundTrip,183,34,11,5,AKLKUL,New Zealand,1,0,1,8.83,0
295,1,Internet,RoundTrip,40,31,5,5,AKLKUL,New Zealand,1,1,1,8.83,0
296,1,Internet,RoundTrip,95,83,6,3,AKLKUL,New Zealand,0,0,0,8.83,1
297,1,Internet,RoundTrip,135,24,4,5,AKLKUL,New Zealand,0,0,0,8.83,0
298,1,Mobile,RoundTrip,15,90,13,5,AKLKUL,Germany,1,0,1,8.83,0
299,1,Internet,RoundTrip,222,23,9,6,AKLKUL,Malaysia,0,0,1,8.83,1
300,2,Internet,RoundTrip,64,29,12,1,AKLKUL,Malaysia,1,0,0,8.83,1
301,1,Internet,RoundTrip,162,19,8,2,AKLKUL,New Zealand,1,0,0,8.83,0
302,1,Internet,RoundTrip,22,27,9,7,AKLKUL,New Zealand,0,0,1,8.83,0
303,2,Internet,RoundTrip,150,31,8,7,AKLKUL,New Zealand,1,0,1,8.83,0
304,1,Internet,RoundTrip,73,27,12,5,AKLKUL,New Zealand,0,0,0,8.83,0
305,3,Internet,RoundTrip,133,19,9,6,AKLKUL,New Zealand,0,0,0,8.83,0
306,1,Internet,OneWay,24,1,0,3,AKLKUL,New Zealand,1,0,0,8.83,0
307,1,Internet,RoundTrip,66,20,14,7,AKLKUL,Malaysia,0,1,1,8.83,0
308,3,Internet,RoundTrip,89,22,6,6,AKLKUL,Malaysia,1,0,0,8.83,0
309,2,Internet,RoundTrip,105,91,12,6,AKLKUL,Malaysia,1,1,1,8.83,0
310,1,Internet,RoundTrip,115,95,9,4,AKLKUL,New Zealand,1,0,0,8.83,0
311,1,Internet,RoundTrip,151,39,7,7,AKLKUL,New Zealand,1,0,1,8.83,0
312,3,Internet,RoundTrip,349,18,20,1,AKLKUL,New Zealand,1,1,0,8.83,0
313,1,Internet,RoundTrip,13,18,9,5,AKLKUL,Malaysia,1,0,1,8.83,1
314,2,Internet,RoundTrip,29,20,1,5,AKLKUL,New Zealand,0,0,0,8.83,0
315,1,Mobile,RoundTrip,69,28,14,4,AKLKUL,Malaysia,1,1,1,8.83,0
316,5,Internet,RoundTrip,206,17,13,7,AKLKUL,Malaysia,1,0,0,8.83,0
317,1,Internet,RoundTrip,6,21,3,5,AKLKUL,Malaysia,1,0,0,8.83,0
318,2,Mobile,RoundTrip,23,31,4,1,AKLKUL,Indonesia,1,0,0,8.83,0
319,1,Internet,RoundTrip,197,19,3,1,AKLKUL,New Zealand,0,0,0,8.83,1
320,2,Internet,RoundTrip,368,65,2,7,AKLKUL,Malaysia,1,0,1,8.83,1
321,1,Internet,RoundTrip,25,19,6,5,AKLKUL,Malaysia,1,1,0,8.83,0
322,1,Internet,RoundTrip,189,33,11,5,AKLKUL,Qatar,1,1,1,8.83,1
323,1,Mobile,RoundTrip,123,70,22,2,AKLKUL,Malaysia,0,0,0,8.83,0
324,2,Internet,RoundTrip,298,22,7,2,AKLKUL,Malaysia,1,0,0,8.83,0
325,1,Internet,RoundTrip,89,24,9,7,AKLKUL,New Zealand,1,0,0,8.83,0
326,1,Internet,RoundTrip,241,125,11,3,AKLKUL,New Zealand,1,0,1,8.83,0
327,2,Mobile,RoundTrip,195,27,2,3,AKLKUL,New Zealand,1,1,1,8.83,0
328,1,Mobile,RoundTrip,84,18,9,3,AKLKUL,Malaysia,0,0,0,8.83,0
329,1,Internet,RoundTrip,410,25,13,6,AKLKUL,Germany,1,1,0,8.83,1
330,3,Internet,RoundTrip,95,24,8,2,AKLKUL,New Zealand,1,1,1,8.83,1
331,1,Internet,RoundTrip,122,54,5,4,AKLKUL,Hong Kong,0,0,1,8.83,0
332,2,Internet,RoundTrip,216,26,9,7,AKLKUL,New Zealand,0,0,0,8.83,0
333,1,Internet,RoundTrip,89,20,23,3,AKLKUL,New Zealand,1,0,0,8.83,0
334,1,Internet,RoundTrip,111,42,7,1,AKLKUL,Japan,1,0,0,8.83,1
335,1,Internet,RoundTrip,11,39,7,6,AKLKUL,Malaysia,1,0,0,8.83,0
336,3,Internet,RoundTrip,174,17,3,3,AKLKUL,New Zealand,1,0,0,8.83,0
337,2,Mobile,RoundTrip,162,18,4,4,AKLKUL,Malaysia,0,0,0,8.83,1
338,2,Internet,OneWay,139,1,8,5,AKLKUL,New Zealand,1,0,0,8.83,0
339,1,Internet,RoundTrip,19,93,3,1,AKLKUL,New Zealand,1,1,1,8.83,0
340,1,Internet,RoundTrip,110,18,15,4,AKLKUL,New Zealand,0,0,0,8.83,0
341,2,Internet,RoundTrip,9,54,7,4,AKLKUL,Malaysia,1,0,1,8.83,1
342,1,Mobile,RoundTrip,47,28,15,7,AKLKUL,Malaysia,1,0,0,8.83,0
343,6,Mobile,RoundTrip,349,21,5,7,AKLKUL,Malaysia,1,0,0,8.83,0
344,2,Internet,RoundTrip,109,21,17,7,AKLKUL,Malaysia,1,1,1,8.83,1
345,1,Internet,RoundTrip,0,23,5,2,AKLKUL,Malaysia,0,0,0,8.83,0
346,4,Internet,RoundTrip,38,21,0,1,AKLKUL,Malaysia,1,0,1,8.83,0
347,1,Internet,RoundTrip,58,28,8,3,AKLKUL,New Zealand,0,0,1,8.83,0
348,4,Internet,RoundTrip,192,20,6,7,AKLKUL,Malaysia,1,0,1,8.83,1
349,4,Mobile,RoundTrip,210,21,4,7,AKLKUL,Malaysia,1,0,0,8.83,0
350,2,Internet,RoundTrip,326,22,12,7,AKLKUL,Malaysia,0,0,0,8.83,1
351,2,Internet,RoundTrip,13,17,10,2,AKLKUL,Malaysia,1,1,1,8.83,0
352,2,Internet,RoundTrip,240,64,14,3,AKLKUL,Malaysia,0,1,0,8.83,0
353,1,Internet,RoundTrip,39,21,7,1,AKLKUL,New Zealand,0,0,0,8.83,0
354,1,Internet,RoundTrip,23,35,8,7,AKLKUL,Indonesia,0,0,0,8.83,0
355,5,Internet,OneWay,198,34,14,1,AKLKUL,Hong Kong,1,1,1,8.83,0
356,1,Internet,RoundTrip,75,30,10,2,AKLKUL,Thailand,1,0,0,8.83,0
357,1,Internet,RoundTrip,54,20,8,1,AKLKUL,New Zealand,1,0,1,8.83,0
358,1,Internet,RoundTrip,32,41,1,7,AKLKUL,New Zealand,0,0,0,8.83,0
359,2,Internet,RoundTrip,101,34,17,4,AKLKUL,Switzerland,1,0,0,8.83,0
360,2,Internet,RoundTrip,294,49,16,2,AKLKUL,Japan,1,0,0,8.83,0
361,1,Internet,RoundTrip,304,59,0,3,AKLKUL,New Zealand,1,0,1,8.83,0
362,3,Internet,RoundTrip,32,23,15,3,AKLKUL,Malaysia,1,0,0,8.83,1
363,2,Mobile,RoundTrip,160,24,22,3,AKLKUL,New Zealand,1,0,0,8.83,0
364,3,Internet,RoundTrip,363,18,2,1,AKLKUL,Malaysia,1,1,1,8.83,0
365,1,Internet,RoundTrip,214,31,9,7,AKLKUL,Malaysia,1,0,0,8.83,0
366,1,Internet,RoundTrip,162,18,11,2,AKLKUL,Malaysia,1,0,0,8.83,1
367,5,Internet,RoundTrip,97,21,10,3,AKLKUL,Malaysia,1,1,0,8.83,1
368,2,Internet,RoundTrip,71,30,6,1,AKLKUL,New Zealand,1,1,0,8.83,1
369,2,Internet,RoundTrip,231,17,15,2,AKLKUL,Malaysia,1,1,1,8.83,0
370,2,Internet,RoundTrip,163,35,12,5,AKLKUL,Malaysia,1,0,1,8.83,1
371,1,Internet,RoundTrip,62,21,3,4,AKLKUL,Malaysia,1,1,0,8.83,0
372,1,Internet,RoundTrip,1,18,5,2,AKLKUL,New Zealand,1,0,0,8.83,0
373,1,Internet,RoundTrip,314,19,8,3,AKLKUL,New Zealand,0,1,0,8.83,0
374,2,Internet,RoundTrip,178,69,9,5,AKLKUL,Malaysia,1,0,0,8.83,0
375,1,Internet,RoundTrip,253,107,10,3,AKLKUL,New Zealand,0,0,0,8.83,0
376,2,Internet,RoundTrip,81,43,6,4,AKLKUL,New Zealand,1,0,1,8.83,0
377,1,Internet,RoundTrip,30,85,15,5,AKLKUL,Malaysia,1,0,0,8.83,1
378,1,Internet,RoundTrip,120,20,12,5,AKLKUL,New Zealand,1,0,1,8.83,0
379,1,Internet,RoundTrip,25,19,3,3,AKLKUL,Malaysia,1,0,1,8.83,0
380,1,Internet,RoundTrip,62,30,7,4,AKLKUL,Malaysia,1,0,1,8.83,0
381,1,Internet,RoundTrip,58,17,6,3,AKLKUL,New Zealand,1,1,0,8.83,0
382,4,Internet,RoundTrip,268,18,13,2,AKLKUL,Philippines,1,0,1,8.83,0
383,2,Internet,RoundTrip,199,27,8,5,AKLKUL,New Zealand,1,0,0,8.83,0
384,5,Internet,RoundTrip,206,17,13,7,AKLKUL,Malaysia,1,0,0,8.83,0
385,2,Internet,RoundTrip,159,29,21,7,AKLKUL,New Zealand,1,1,1,8.83,0
386,1,Internet,RoundTrip,171,35,8,3,AKLKUL,New Zealand,1,0,1,8.83,0
387,1,Internet,RoundTrip,6,18,6,2,AKLKUL,Malaysia,1,0,1,8.83,1
388,1,Internet,RoundTrip,269,29,9,7,AKLKUL,New Zealand,1,0,0,8.83,0
389,1,Internet,RoundTrip,13,22,17,6,AKLKUL,United Kingdom,1,0,1,8.83,0
390,1,Internet,RoundTrip,301,121,15,7,AKLKUL,Malaysia,0,1,0,8.83,0
391,1,Internet,RoundTrip,301,34,0,6,AKLKUL,New Zealand,1,0,0,8.83,0
392,1,Internet,RoundTrip,72,26,13,3,AKLKUL,Malaysia,1,0,1,8.83,0
393,2,Internet,RoundTrip,224,18,16,2,AKLKUL,Malaysia,1,0,1,8.83,0
394,3,Internet,RoundTrip,269,17,1,5,AKLKUL,Malaysia,1,1,1,8.83,0
395,2,Internet,RoundTrip,246,24,4,6,AKLKUL,Malaysia,0,0,0,8.83,0
396,1,Mobile,RoundTrip,44,19,7,7,AKLKUL,Malaysia,1,0,0,8.83,0
397,1,Mobile,RoundTrip,32,60,2,3,AKLKUL,Malaysia,1,0,0,8.83,0
398,2,Internet,RoundTrip,198,20,5,1,AKLKUL,Malaysia,1,0,0,8.83,0
399,2,Internet,RoundTrip,94,22,15,5,AKLKUL,Malaysia,1,0,1,8.83,0
400,1,Internet,RoundTrip,265,59,10,2,AKLKUL,New Zealand,1,0,0,8.83,0
401,2,Internet,RoundTrip,229,20,7,4,AKLKUL,New Zealand,1,0,1,8.83,0
402,2,Internet,RoundTrip,282,18,16,6,AKLKUL,Malaysia,1,1,0,8.83,0
403,1,Internet,RoundTrip,32,48,12,1,AKLKUL,Sri Lanka,0,0,0,8.83,0
404,2,Internet,RoundTrip,113,47,17,6,AKLKUL,Malaysia,1,1,1,8.83,0
405,1,Mobile,RoundTrip,96,20,3,2,AKLKUL,New Zealand,1,1,1,8.83,0
406,1,Internet,RoundTrip,66,203,7,3,AKLKUL,Malaysia,0,0,0,8.83,1
407,1,Internet,RoundTrip,49,40,17,5,AKLKUL,Malaysia,0,0,0,8.83,0
408,1,Internet,RoundTrip,3,49,11,2,AKLKUL,New Zealand,1,1,1,8.83,0
409,2,Internet,RoundTrip,254,30,8,5,AKLKUL,New Zealand,1,0,0,8.83,0
410,1,Internet,RoundTrip,192,61,3,1,AKLKUL,New Zealand,0,1,1,8.83,0
411,1,Internet,RoundTrip,186,19,15,7,AKLKUL,Malaysia,0,0,0,8.83,1
412,2,Internet,RoundTrip,296,37,6,6,AKLKUL,New Zealand,1,0,1,8.83,0
413,2,Internet,RoundTrip,74,31,7,3,AKLKUL,Malaysia,1,1,0,8.83,0
414,1,Internet,RoundTrip,283,56,9,1,AKLKUL,New Zealand,1,0,0,8.83,0
415,1,Internet,RoundTrip,29,48,12,5,AKLKUL,Malaysia,1,0,0,8.83,0
416,1,Internet,RoundTrip,8,188,6,7,AKLKUL,New Zealand,1,1,0,8.83,0
417,1,Mobile,RoundTrip,55,20,7,6,AKLKUL,Malaysia,1,1,1,8.83,0
418,1,Internet,RoundTrip,231,89,11,7,AKLKUL,Malaysia,0,0,1,8.83,0
419,2,Internet,RoundTrip,250,30,12,3,AKLKUL,Singapore,1,1,1,8.83,1
420,2,Internet,RoundTrip,132,19,8,1,AKLKUL,New Zealand,1,0,0,8.83,0
421,1,Internet,RoundTrip,123,78,15,5,AKLKUL,Germany,1,0,0,8.83,0
422,2,Internet,RoundTrip,54,209,12,3,AKLKUL,Malaysia,1,0,0,8.83,0
423,2,Internet,RoundTrip,156,22,8,3,AKLKUL,Malaysia,1,0,0,8.83,0
424,1,Internet,RoundTrip,26,126,7,2,AKLKUL,Japan,1,0,0,8.83,0
425,1,Internet,RoundTrip,285,20,14,3,AKLKUL,Malaysia,1,1,0,8.83,1
426,5,Internet,RoundTrip,343,43,4,4,AKLKUL,New Zealand,1,0,0,8.83,0
427,1,Internet,RoundTrip,218,27,6,1,AKLKUL,Malaysia,0,0,1,8.83,0
428,2,Internet,RoundTrip,347,21,4,1,AKLKUL,New Zealand,1,0,0,8.83,0
429,1,Internet,RoundTrip,363,31,16,7,AKLKUL,Malaysia,1,0,1,8.83,0
430,4,Internet,RoundTrip,346,35,9,3,AKLKUL,New Zealand,1,1,0,8.83,0
431,1,Internet,RoundTrip,61,41,16,7,AKLKUL,Malaysia,1,0,0,8.83,0
432,1,Internet,RoundTrip,87,23,8,2,AKLKUL,New Zealand,0,1,1,8.83,0
433,1,Internet,RoundTrip,352,20,1,7,AKLKUL,Malaysia,1,1,1,8.83,0
434,1,Internet,RoundTrip,77,35,7,1,AKLKUL,Malaysia,0,0,1,8.83,0
435,2,Internet,RoundTrip,255,33,10,6,AKLKUL,Malaysia,1,0,0,8.83,0
436,2,Internet,RoundTrip,139,21,17,3,AKLKUL,France,0,0,0,8.83,1
437,1,Internet,RoundTrip,280,80,8,1,AKLKUL,Malaysia,1,0,0,8.83,0
438,2,Internet,RoundTrip,123,29,21,4,AKLKUL,New Zealand,0,0,0,8.83,0
439,1,Internet,RoundTrip,11,30,5,1,AKLKUL,Malaysia,0,0,0,8.83,0
440,6,Internet,RoundTrip,23,17,12,2,AKLKUL,New Zealand,1,0,0,8.83,0
441,1,Internet,RoundTrip,269,20,6,2,AKLKUL,Malaysia,1,0,0,8.83,0
442,1,Internet,RoundTrip,14,200,19,5,AKLKUL,New Zealand,1,0,0,8.83,0
443,1,Internet,RoundTrip,267,91,7,2,AKLKUL,New Zealand,1,0,0,8.83,0
444,1,Internet,RoundTrip,213,28,20,2,AKLKUL,Germany,1,0,0,8.83,0
445,1,Internet,RoundTrip,237,21,5,3,AKLKUL,United Kingdom,0,0,0,8.83,1
446,1,Internet,RoundTrip,191,17,14,3,AKLKUL,Croatia,0,0,0,8.83,0
447,1,Internet,RoundTrip,10,61,9,5,AKLKUL,Malaysia,1,0,1,8.83,0
448,1,Internet,RoundTrip,244,30,3,3,AKLKUL,Malaysia,1,0,1,8.83,1
449,2,Internet,RoundTrip,224,18,15,7,AKLKUL,Germany,0,0,0,8.83,0
450,3,Internet,RoundTrip,109,20,4,2,AKLKUL,Singapore,1,0,1,8.83,0
451,2,Internet,RoundTrip,265,37,10,4,AKLKUL,New Zealand,1,0,0,8.83,0
452,2,Internet,RoundTrip,75,21,9,6,AKLKUL,Malaysia,0,0,0,8.83,1
453,1,Internet,RoundTrip,119,21,22,7,AKLKUL,Malaysia,0,1,0,8.83,0
454,1,Internet,RoundTrip,50,17,10,3,AKLKUL,Malaysia,1,1,1,8.83,1
455,1,Internet,RoundTrip,130,28,22,2,AKLKUL,New Zealand,1,1,1,8.83,0
456,1,Internet,RoundTrip,30,85,15,5,AKLKUL,Malaysia,1,0,0,8.83,1
457,1,Internet,RoundTrip,153,20,13,3,AKLKUL,Philippines,0,0,0,8.83,0
458,2,Internet,RoundTrip,74,22,13,3,AKLKUL,Malaysia,1,1,1,8.83,0
459,1,Internet,RoundTrip,27,62,13,2,AKLKUL,Malaysia,1,0,1,8.83,0
460,1,Mobile,RoundTrip,121,19,10,2,AKLKUL,Malaysia,1,0,0,8.83,1
461,1,Internet,RoundTrip,18,27,5,3,AKLKUL,New Zealand,1,1,1,8.83,0
462,1,Internet,RoundTrip,293,44,2,3,AKLKUL,Malaysia,0,0,0,8.83,0
463,1,Internet,RoundTrip,207,78,15,5,AKLKUL,Malaysia,1,1,1,8.83,0
464,1,Mobile,RoundTrip,280,35,2,7,AKLKUL,Malaysia,1,1,1,8.83,1
465,2,Internet,RoundTrip,82,18,11,2,AKLKUL,New Zealand,0,0,1,8.83,0
466,1,Internet,RoundTrip,86,29,3,5,AKLKUL,Malaysia,0,0,0,8.83,0
467,1,Internet,RoundTrip,252,25,9,2,AKLKUL,Malaysia,0,0,0,8.83,1
468,1,Internet,RoundTrip,40,17,20,5,AKLKUL,United Kingdom,1,0,1,8.83,0
469,5,Internet,RoundTrip,81,17,14,4,AKLKUL,Malaysia,1,1,1,8.83,0
470,1,Internet,RoundTrip,11,30,6,2,AKLKUL,New Zealand,1,0,0,8.83,0
471,1,Internet,RoundTrip,254,60,20,2,AKLKUL,United Kingdom,0,0,0,8.83,0
472,1,Internet,RoundTrip,60,18,9,1,AKLKUL,Malaysia,1,0,1,8.83,1
473,2,Internet,RoundTrip,8,25,6,6,AKLKUL,Malaysia,1,0,0,8.83,0
474,1,Internet,RoundTrip,7,68,5,1,AKLKUL,Malaysia,1,0,1,8.83,0
475,3,Internet,RoundTrip,92,34,11,1,AKLKUL,New Zealand,1,0,0,8.83,0
476,1,Internet,RoundTrip,77,31,1,3,AKLKUL,New Zealand,1,0,0,8.83,0
477,2,Internet,RoundTrip,358,27,7,6,AKLKUL,New Zealand,1,0,1,8.83,0
478,1,Internet,RoundTrip,42,17,11,6,AKLKUL,New Zealand,0,0,1,8.83,0
479,5,Internet,RoundTrip,301,34,10,7,AKLKUL,New Zealand,1,0,0,8.83,0
480,1,Mobile,RoundTrip,269,20,6,7,AKLKUL,Malaysia,0,0,0,8.83,0
481,1,Internet,RoundTrip,161,56,10,5,AKLKUL,New Zealand,1,0,1,8.83,0
482,2,Internet,RoundTrip,182,31,6,1,AKLKUL,New Zealand,1,0,1,8.83,0
483,1,Internet,RoundTrip,27,20,8,6,AKLKUL,Malaysia,1,1,0,8.83,0
484,4,Mobile,RoundTrip,292,22,5,3,AKLKUL,Malaysia,1,0,1,8.83,0
485,2,Internet,RoundTrip,35,255,1,3,AKLKUL,New Zealand,1,0,0,8.83,1
486,2,Internet,RoundTrip,95,26,7,5,AKLKUL,New Zealand,1,0,1,8.83,0
487,1,Internet,RoundTrip,34,28,8,6,AKLKUL,Malaysia,1,0,0,8.83,0
488,2,Internet,RoundTrip,229,23,23,3,AKLKUL,South Korea,0,0,0,8.83,0
489,2,Internet,RoundTrip,73,17,15,7,AKLKUL,Malaysia,1,0,0,8.83,1
490,1,Internet,RoundTrip,159,20,15,7,AKLKUL,Malaysia,1,0,0,8.83,0
491,1,Internet,RoundTrip,83,56,4,2,AKLKUL,New Zealand,1,0,1,8.83,0
492,2,Internet,RoundTrip,363,18,0,7,AKLKUL,Malaysia,1,0,0,8.83,0
493,1,Internet,RoundTrip,56,21,13,1,AKLKUL,New Zealand,0,0,0,8.83,0
494,1,Internet,RoundTrip,41,41,15,1,AKLKUL,Malaysia,1,1,0,8.83,0
495,2,Internet,RoundTrip,40,63,9,1,AKLKUL,New Zealand,1,0,1,8.83,0
496,1,Internet,RoundTrip,5,28,9,1,AKLKUL,New Zealand,1,0,1,8.83,1
497,2,Mobile,RoundTrip,79,37,11,7,AKLKUL,Malaysia,1,0,1,8.83,0
498,1,Mobile,RoundTrip,94,64,9,7,AKLKUL,Malaysia,1,1,0,8.83,0
499,1,Internet,RoundTrip,282,26,1,7,AKLKUL,New Zealand,1,0,1,8.83,0
500,2,Internet,RoundTrip,9,41,11,1,AKLKUL,Malaysia,1,0,0,8.83,1
501,1,Internet,RoundTrip,28,17,23,5,AKLKUL,United Kingdom,1,0,0,8.83,0
502,1,Internet,RoundTrip,61,83,2,3,AKLKUL,Malaysia,1,1,1,8.83,1
503,1,Internet,RoundTrip,82,21,0,2,AKLKUL,New Zealand,0,0,0,8.83,0
504,3,Internet,RoundTrip,122,19,13,1,AKLKUL,Malaysia,1,1,0,8.83,0
505,2,Internet,RoundTrip,203,28,11,5,AKLKUL,New Zealand,1,0,1,8.83,0
506,2,Internet,RoundTrip,321,80,2,4,AKLKUL,New Zealand,1,0,0,8.83,0
507,3,Internet,RoundTrip,259,21,9,6,AKLKUL,New Zealand,1,0,1,8.83,0
508,7,Internet,RoundTrip,321,17,1,2,AKLKUL,Malaysia,1,0,1,8.83,0
509,1,Internet,RoundTrip,83,92,6,7,AKLKUL,New Zealand,1,0,0,8.83,0
510,2,Internet,RoundTrip,46,46,10,1,AKLKUL,New Zealand,1,0,1,8.83,0
511,1,Internet,RoundTrip,107,18,1,4,AKLKUL,United States,0,0,0,8.83,0
512,2,Internet,RoundTrip,186,20,17,6,AKLKUL,Malaysia,1,1,1,8.83,1
513,3,Internet,RoundTrip,109,20,4,2,AKLKUL,Singapore,1,0,1,8.83,0
514,1,Internet,RoundTrip,298,118,17,7,AKLKUL,United Kingdom,0,0,0,8.83,0
515,2,Internet,RoundTrip,133,19,17,3,AKLKUL,Malaysia,1,0,1,8.83,0
516,1,Internet,RoundTrip,16,30,6,6,AKLKUL,Malaysia,1,0,1,8.83,0
517,1,Internet,RoundTrip,58,21,4,6,AKLKUL,Malaysia,1,0,0,8.83,0
518,1,Internet,RoundTrip,286,21,6,6,AKLKUL,Malaysia,1,0,0,8.83,0
519,2,Internet,RoundTrip,349,17,17,7,AKLKUL,Malaysia,1,0,1,8.83,0
520,1,Internet,RoundTrip,97,23,6,7,AKLKUL,Malaysia,1,0,1,8.83,1
521,4,Internet,RoundTrip,393,17,23,1,AKLKUL,New Zealand,1,0,1,8.83,0
522,1,Internet,RoundTrip,17,79,7,4,AKLKUL,Malaysia,1,0,1,8.83,1
523,1,Internet,RoundTrip,58,21,9,2,AKLKUL,New Zealand,1,0,0,8.83,1
524,1,Mobile,RoundTrip,225,107,5,1,AKLKUL,New Zealand,1,1,0,8.83,0
525,1,Internet,RoundTrip,125,181,13,1,AKLKUL,Malaysia,1,1,0,8.83,1
526,1,Internet,RoundTrip,7,20,5,1,AKLKUL,Malaysia,1,0,0,8.83,1
527,3,Internet,RoundTrip,222,17,2,3,AKLKUL,Malaysia,1,1,0,8.83,0
528,2,Internet,RoundTrip,17,90,7,3,AKLKUL,New Zealand,1,0,1,8.83,0
529,1,Internet,RoundTrip,337,26,1,1,AKLKUL,France,0,0,1,8.83,0
530,2,Internet,RoundTrip,408,22,13,3,AKLKUL,Vietnam,0,0,0,8.83,0
531,1,Internet,RoundTrip,35,21,7,1,AKLKUL,New Zealand,1,0,1,8.83,0
532,2,Internet,RoundTrip,162,18,8,5,AKLKUL,Malaysia,1,1,1,8.83,0
533,2,Mobile,RoundTrip,52,28,14,3,AKLKUL,Malaysia,1,1,1,8.83,0
534,2,Internet,RoundTrip,329,25,15,6,AKLKUL,United States,1,1,1,8.83,1
535,2,Internet,RoundTrip,64,20,17,5,AKLKUL,New Zealand,1,0,0,8.83,0
536,1,Internet,RoundTrip,32,18,10,4,AKLKUL,New Zealand,1,0,0,8.83,1
537,1,Internet,RoundTrip,46,23,9,5,AKLKUL,Malaysia,1,0,0,8.83,0
538,2,Internet,RoundTrip,89,21,14,3,AKLKUL,Malaysia,1,0,1,8.83,0
539,1,Internet,RoundTrip,125,181,13,1,AKLKUL,Malaysia,1,1,0,8.83,1
540,3,Internet,RoundTrip,71,18,8,2,AKLKUL,New Zealand,1,0,1,8.83,1
541,1,Mobile,RoundTrip,174,29,6,5,AKLKUL,New Zealand,1,0,1,8.83,0
542,2,Internet,RoundTrip,66,18,4,2,AKLKUL,Malaysia,0,0,1,8.83,1
543,1,Mobile,RoundTrip,94,92,8,7,AKLKUL,Malaysia,1,0,0,8.83,0
544,2,Internet,RoundTrip,42,21,9,7,AKLKUL,Laos,0,0,0,8.83,0
545,5,Internet,RoundTrip,145,47,11,3,AKLKUL,Malaysia,1,0,1,8.83,0
546,1,Internet,OneWay,27,1,7,2,AKLKUL,New Zealand,1,0,0,8.83,0
547,9,Internet,RoundTrip,164,17,7,5,AKLKUL,Malaysia,1,0,0,8.83,0
548,2,Internet,RoundTrip,235,25,0,7,AKLKUL,New Zealand,1,0,0,8.83,0
549,1,Mobile,RoundTrip,34,76,1,6,AKLKUL,New Zealand,1,0,0,8.83,0
550,2,Mobile,RoundTrip,74,19,9,6,AKLKUL,Malaysia,0,0,0,8.83,0
551,4,Mobile,RoundTrip,74,27,9,3,AKLKUL,Malaysia,1,0,1,8.83,0
552,1,Internet,RoundTrip,3,92,6,1,AKLKUL,New Zealand,1,0,0,8.83,0
553,2,Internet,RoundTrip,203,22,2,5,AKLKUL,New Zealand,1,0,1,8.83,0
554,1,Mobile,RoundTrip,194,43,9,2,AKLKUL,New Zealand,0,0,0,8.83,0
555,1,Mobile,RoundTrip,155,24,23,1,AKLKUL,Hungary,0,0,1,8.83,0
556,1,Internet,RoundTrip,249,94,2,5,AKLKUL,New Zealand,0,0,0,8.83,0
557,1,Mobile,RoundTrip,54,29,8,7,AKLKUL,New Zealand,1,0,1,8.83,0
558,1,Internet,RoundTrip,414,305,5,2,AKLKUL,Malaysia,0,1,0,8.83,0
559,1,Internet,RoundTrip,377,19,3,5,AKLKUL,Hong Kong,0,0,0,8.83,0
560,1,Internet,RoundTrip,402,31,9,1,AKLKUL,New Zealand,0,0,1,8.83,0
561,1,Internet,RoundTrip,131,88,17,2,AKLKUL,Malaysia,1,1,0,8.83,0
562,1,Internet,RoundTrip,43,30,10,2,AKLKUL,New Zealand,1,0,1,8.83,0
563,2,Internet,RoundTrip,98,20,16,3,AKLKUL,Malaysia,1,0,0,8.83,0
564,2,Internet,RoundTrip,411,23,6,2,AKLKUL,Malaysia,1,1,1,8.83,0
565,2,Internet,RoundTrip,291,17,3,6,AKLKUL,Malaysia,0,0,0,8.83,0
566,2,Internet,RoundTrip,318,47,4,1,AKLKUL,New Zealand,0,0,0,8.83,0
567,1,Internet,RoundTrip,136,30,17,2,AKLKUL,Malaysia,1,0,0,8.83,0
568,1,Internet,RoundTrip,152,17,2,3,AKLKUL,Malaysia,1,0,1,8.83,0
569,2,Internet,RoundTrip,287,20,13,3,AKLKUL,Malaysia,1,0,0,8.83,0
570,1,Internet,RoundTrip,279,18,7,7,AKLKUL,Malaysia,1,1,0,8.83,0
571,1,Internet,RoundTrip,63,278,14,3,AKLKUL,Malaysia,0,0,0,8.83,0
572,1,Internet,RoundTrip,68,26,14,2,AKLKUL,Malaysia,1,0,1,8.83,1
573,2,Internet,RoundTrip,277,21,3,2,AKLKUL,New Zealand,1,1,0,8.83,0
574,2,Internet,RoundTrip,331,17,13,3,AKLKUL,Malaysia,1,0,1,8.83,0
575,1,Internet,OneWay,12,1,19,3,AKLKUL,New Zealand,1,0,0,8.83,0
576,2,Internet,RoundTrip,246,149,11,3,AKLKUL,United Kingdom,0,0,0,8.83,0
577,1,Internet,RoundTrip,359,20,7,2,AKLKUL,Malaysia,0,0,1,8.83,0
578,1,Internet,RoundTrip,318,23,2,7,AKLKUL,Malaysia,0,0,0,8.83,0
